,tconst,originalTitle,startYear,runtimeMinutes,genres_x,adult,overview,production_countries,production_companies_name,production_companies_country,averageRating,numVotes,directors,writers
184,tt0374583,Comme une image,2004,110.0,"Comedy,Drama,Music",False,"Talented 20-year-old Lolita dreams of a singing career. But her self-esteem is low due to her weight problem and her narcissistic father, Étienne, a literary star with scant interest in his daughter's life. Lolita finds little comfort in the attentions of her vocal coach, suspecting the woman is using her to meet her influential father. Étienne's second wife proves to be Lolita's only trustworthy ally in her private battle to find a sense of worth.","['FR', 'IT']","['Les Films A4', 'StudioCanal', 'France 2 Cinéma', 'Lumière', 'Eyescreen S.r.l.']","['FR', 'FR', 'FR', 'FR', '']",6.8,5444,nm0418450,"nm0418450,nm0045870"
185,tt0374627,Double zéro,2004,90.0,"Action,Adventure,Comedy",False,"Ben and Bill are the two worst, completely useless agents - real losers. But who else would you send on a super-difficult top-secret mission? The French have just sold a new high-power M51 rocket to the Russians for crazy money. Unfortunately for them, the rocket was hijacked before they could get it of their hands. However, not just any fool is up to neutralizing this threat, but only the craziest and most stupid of them can cope with such a task.",['FR'],"['La Petite Reine', 'Alma Gate Ltd.', 'M6 Films', '4 Mecs à Lunettes Production']",,4.0,2308,nm0000091,"nm1597648,nm1597688"
186,tt0374764,L'incruste,2004,90.0,Comedy,False,A small crook manages to crash at a musician's apartment and turns his life upside down.,['FR'],['Canal+'],,5.1,330,"nm1415190,nm1415953","nm1415953,nm1415190"
187,tt0375040,San Antonio,2004,95.0,"Action,Comedy",False,"While a terrorist epidemy strikes the world leaders, the commissaire San-Antonio and his partner, the lieutenant Bérurier, have to escort the French ambassador in a British hotel. But after a negligence of Bérurier (one more little sex affair...), San-Antonio witnessed, helpless, to the ambassador's abduction, organized by a gorgeous Italian girl. Back to Paris, San-Antonio is dismissed by the police chief, Achille Hachille. A real godsend for Bérurier, who get promoted... But soon, the situation degenerates, when the president of the Republic mysteriously disappears. Immediate reaction from Police Minister : San-Antonio is the only one who can save the day. He has 48 hours and a secret squad to find the president. At the Elysée, San-Antonio finds Bérurier, the official investigator. But now, it's every man for himself : who will be the first to find the President ?","['FR', 'IT', 'GB']","['Hirsch', 'Pathé Renn Productions', 'TF1 Films Production']",,3.5,791,nm0041474,"nm0201063,nm1417216"
188,tt0376492,Au sud des nuages,2003,85.0,"Comedy,Drama",False,,"['FR', 'CH']","['Langfilm', 'Zagora Films', 'TSR', 'Bernard Lang AG', 'Native']",,7.3,76,nm0024888,"nm0024888,nm0275260,nm0327398"
189,tt0376961,Violence des échanges en milieu tempéré,2003,99.0,"Comedy,Drama",False,"Philippe Seigner starts his career in business consulting at the posh Paris seat of McGregor. His first serious task is delicate: An audit at a factory, which is about to be taken over. As he soon realizes, this will mean sacking about 80 employees. However, his girl friend reproaches him collaborating with ruthless capitalism, as if any of the downsizing could be mitigated by him bowing out.","['BE', 'FR']",[],,6.9,600,nm0610182,"nm0329825,nm0433558,nm0610182"
190,tt0377087,Madame Edouard,2004,97.0,"Comedy,Crime",False,"In Brussels, one discovers the bodies of young women buried behind the tombs of famous painters… In each of them, it lacks the right forearm. Yarn needles, Commissioner Leon, whose secret passion is knitting, unravels the intrigue of this dark history, with the heart of this case Mrs. Edward Island, transvestite housekeeper bistro ""In Sudden Death,"" where one encounters a high wildlife colors.",['FR'],"['Noé Productions', 'Samsa Film', 'France Télévisions', 'Artémis Productions']",,5.1,209,nm0597970,"nm0509876,nm0597970"
191,tt0378898,Tout le plaisir est pour moi,2004,82.0,"Comedy,Drama,Romance",False,"A beautiful, self-centered young woman's life turns upside down when she suddenly ""loses her clitoris"" (i.e. her ability to have an orgasm).",['FR'],"['Fidélité Productions', 'Elzévir Films', 'K2 SA']",,5.4,550,nm0003029,"nm0003029,nm0858277,nm1476011"
192,tt0380349,L'enquête corse,2004,92.0,"Action,Comedy,Crime",False,"Jack Palmer is a Paris-based detective with a huge ego. Ange Leoni is a rebel native of Corsica whose location can't be pinned down by even the most dogged of detectives. Approached by an obscure, small-time attorney and charged with the seemingly simple task of locating the missing Leoni, gifted gumshoe Palmer accepts the job under the assumption that it will be the easiest money of his professional career. But this superstar sleuth is about to find out just how mistaken he was...",['FR'],"['Gaumont', 'Ouille Productions', 'Légende Films']",,5.8,4203,nm0073322,"nm0002010,nm0217033,nm1091004"
193,tt0381008,L'Américain,2004,94.0,Comedy,False,"Francis Farge, alias ""The American"" could have remained a man like the others but a strange obsession animates him: he feels American body and soul.","['BE', 'FR']",[],,2.9,311,nm0863816,"nm0488649,nm0863816"
194,tt0381077,Casablanca Driver,2004,82.0,"Comedy,Sport",False,This mockumentary follows the world's worst boxer and the events that led to his meteoric rise in the year 1969.,"['FR', 'GB', 'BE']",[],,5.7,554,nm0058713,nm0058713
195,tt0381104,La confiance règne,2004,98.0,Comedy,False,"Christel and Christoph have no education, no morals - they are working as servants in wealthy homes in order to clean out their hosts. Having decided to combine their talents and efforts, they are starting to work in the the house of Therions - wealthy bourgeoisie of Mulhouse...",['FR'],"['Banque Populaire Images 4', 'Téléma', 'Les Productions du Champ Poirier', 'Sogécinéma 2']",,4.9,414,nm0154055,"nm0154055,nm0159318,nm4206787,nm4205970"
196,tt0381270,Ils se marièrent et eurent beaucoup d'enfants,2004,100.0,"Comedy,Drama,Music",False,Is love compatible with coupledom? And what of freedom and fidelity? These are some of the questions facing two married men.,['FR'],[],[],6.4,5401,nm0040939,nm0040939
197,tt0383025,Mensonges et trahisons et plus si affinités...,2004,90.0,"Comedy,Romance",False,"Raphael is a ghostwriter who takes a job writing for famous footy player Kevin. To his delight and his girlfriend, Murials horror, Kevins current girlfriend is an old (easily rekindled) flame of Raphaels. A freak accident leaves a close friend dead and Raphael is forced to reconsider his priorities.",['FR'],[],[],6.7,1735,nm1016687,"nm1016687,nm0897065"
198,tt0383966,Cause toujours!,2004,87.0,Comedy,False,"This way-offbeat comedy from Gallic director Jeanne Labrune concerns two young French women, best friends Léa and Jacinthe. While Jacinthe develops a fixation with the moths that begin to cluster in frightening quantities throughout her apartment, Léa finds herself drawn to a dim-witted fellow employed by a local supermarket, then impulsively decides to follow him home via train. When Léa mysteriously disappears during the days that follow, Jacinthe naturally grows concerned about her friend and decides to investigate.",['FR'],"['Art-Light Productions', 'France 2 Cinéma', 'ARP Sélection', 'Auvergne-Rhône-Alpes Cinéma']",,6.2,159,nm0479738,"nm0213582,nm0479738"
199,tt0383995,Les clefs de bagnole,2003,90.0,Comedy,False,"Who would think losing car keys could lead us that far ? Be careful, adventure is on every street corner...",['FR'],['Laurent Baffie Productions'],[''],5.3,1526,nm0046494,nm0046494
200,tt0385524,"Au secours, j'ai 30 ans!",2004,93.0,"Comedy,Drama",False,"Ils sont amis depuis l'enfance et se sont juré de toujours s'entraider. Ensemble, Kathy, Tara et Yann ont quitté leur île bretonne pour s'installer à Paris. Alors que Yann est heureux avec Alfredo, son compagnon, les deux filles connaissent des vies sentimentales plutôt désastreuses. Tara, aussi rieuse que peu sûre d'elle, se fait esclavagiser par Thomas, petit prof égocentrique et mesquin...",['FR'],[],,4.5,257,nm0154707,"nm0154707,nm0450826,nm0499429"
201,tt0385933,Le parfum de la dame en noir,2005,115.0,"Comedy,Crime",False,"Newly married, Mathilde and Robert are honeymooning at a resort owned by their friends Edith and Arthur, the Chateau d'Hercule. But an unpleasant shock is in store for them.",['FR'],[],,5.6,641,nm0687913,"nm0503693,nm0687913"
202,tt0386695,Les 11 commandements,2004,85.0,Comedy,False,"After an evening of drinking, six men find themselves in front of The God of the Joke. Distressed to find that people aren't laughing anymore, He gives the six friends a mission: to save the world with the Eleven Commandments of the Joke. The men enthusiastically take on their task. They undertake various tests aimed at pushing the limits of stupidity.",['FR'],['M6 Films'],['FR'],4.6,2558,"nm1096212,nm1288611,nm4767266","nm0220798,nm3951121,nm1557889,nm1122940,nm0949210,nm1552771"
203,tt0386858,Bienvenue en Suisse,2004,105.0,Comedy,False,"Thierry, ethnologue spécialiste des lapons, se rend dans sa Suisse natale avec sa compagne, Sophie, pour assister à l'enterrement de sa grand-mère. Il y retrouve sa famille et découvre qu'il a hérité de deux millions de francs suisses, mais que pour les obtenir il va devoir faire semblant de s'adapter aux valeurs et mode de vie suisse qu'il avait rejeté. Pour ce faire il va accepter une sorte de formation accélérée prodiguée par son cousin suisse Aloïs, qui aurait plutôt des vues sur Sophie.","['CH', 'FR']",[],,5.1,427,nm1481060,nm1481060
204,tt0388242,Mariages!,2004,100.0,"Comedy,Drama",False,A wedding is an opportunity for three couples of different generations to question commitment and the strength of love.,['FR'],"['Pan-Européenne', 'StudioCanal', 'France 2 Cinéma', 'Auvergne-Rhône-Alpes Cinéma']",,5.6,1186,nm0346823,nm0346823
205,tt0388351,La première fois que j'ai eu 20 ans,2004,98.0,Comedy,False,"In 1960s France, 16-year-old Hannah Goldman is experiencing a painful adolescence. Her Jewish background and plain appearance make her an object of ridicule, but she has a talent for music and is determined to fulfil her ambition to play in the school jazz band.",['FR'],[],,6.3,338,nm0506518,"nm0506518,nm0605176"
206,tt0388559,À vot' bon coeur,2004,95.0,Comedy,False,"French independent director Paul Vecchiali playfully bites the hand that periodically feeds him (and many of the nation's other creative filmmakers) in this dark comedy. Writer and director Vecchiali stars as a moviemaker named Paul Vecchiali, who is trying to complete his latest project, a dramatic love story about a young couple whose relationship is complicated by the man's addiction to drugs. Short on funds, Vecchiali approaches the National Cinema Center, who offer loans and grants to independent filmmakers whom they believe are deserving. The NCC is less than impressed with Vecchiali's latest script, and they turn him down, just as they have done a number of times in the past. Angry and determined that the NCC will never break the spirit of another director, Vecchiali and his crew block out a plan to assassinate the nine members of the funding board, though the press and public seem more bemused than outraged by the sudden rash of killings.",['FR'],[],[],6.3,57,nm0891580,nm0891580
207,tt0389225,Nos amis les flics,2004,90.0,"Comedy,Crime",False,"Une bande de jeunes voyous inoffensifs vivote de petits coups. Après un braquage loupé, ils se trouvent dans l'impossibilité de régler leurs dettes au caïd du coin, qui, pour le rembourser, leur propose le cambriolage d'une fondation d'art moderne. Mais rien ne se passe comme prévu et tout s'enchaîne... mal.",['FR'],"['Alicéléo', 'France 2 Cinéma', 'Gimages', 'TF1 Films Production', 'Auvergne-Rhône-Alpes Cinéma']",,5.1,414,nm0841456,"nm0150079,nm0188832,nm0264604,nm0841456"
208,tt0391395,Paul s'en va,2004,85.0,"Comedy,Drama",False,A group of 17 theater actors wonder about what happened to their teacher when he doesn't show up for a class.,"['CH', 'FR']",[],[],5.6,37,nm0849609,"nm0173870,nm0849609"
209,tt0395553,Le courage d'aimer,2005,103.0,"Comedy,Drama",False,"A picture of humankind in Paris: singers, shows, social gatherings, businessmen, nightclub barmen, bums, shoppers.",['FR'],['Les Films 13'],,5.7,270,nm0500988,nm0500988
210,tt0395721,Pédale dure,2004,90.0,Comedy,False,"Loic and Seb are a couple living in Paris's gay district, the Marais. Seb is the owner of the district's most trendy, chic and camp nightclub. It's a world devoid of judging eyes where the clientele can be themselves. Things are just terrific. What's more, Loic's dream of transmitting his heart and soul to another human being is about to come true: he's going to be a father. He gave his sperm. Things are just terrific. Marie Haguette, their accomplice, is offering them this gift, the most beautiful gift that two gay guys could receive: a baby! She's three-months pregnant, that dicey moment when things could go wrong... Maybe this is why Loic has morning sickness, contractions and cravings. Things are just terrific. Except for love, Love with a capital L of course, upsets the pie-cart. Marie falls madly in love with Charles, a wonderful stranger, but at least he's straight. What's more, he's coming to dinner tomorrow night. What should Loic and Seb do?",['FR'],['Pathé Distribution'],,2.4,392,nm0013041,"nm0013041,nm0088397,nm0658049"
